sku_id,description,category,unit_cost,list_price,forecast_demand_horizon,forecast_daily_rate,on_hand_units,on_order_units,lead_time_days,reorder_point,forecast_demand_leadtime,stockout_risk,sales_at_risk_rupees,overstock_risk,capital_locked_rupees,quadrant,revenue_at_stake,recommended_action
21930,JUMBO STORAGE BAG SKULLS,Bags,1.23,1.95,732.4553736587484,13.07956024390622,0.0,383.0,11,325,143.87516268296844,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
82483,WOOD 2 DRAWER CABINET WHITE FINISH,General Merchandise,3.37,5.95,382.0726141567187,6.8227252527985485,211.0,0.0,3,74,20.468175758395645,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
72741,GRAND CHOCOLATECANDLE,Lighting & Candles,0.93,1.45,737.5417317522812,13.170388067005021,1167.0,0.0,9,694,118.53349260304519,0.0,0.0,0.36800194365699984,399.39618947037854,Healthy,399.39618947037854,No action needed; leave as is.
22624,IVORY KITCHEN SCALES,Kitchen & Dining,4.69,8.5,208.55576715134933,3.7242101277026665,97.0,78.0,14,135,52.13894178783733,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
84991,60 TEATIME FAIRY CAKE CASES,General Merchandise,0.32,0.55,2784.4478861142634,49.722283680611845,1612.0,2297.0,10,1787,497.22283680611844,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
23201,JUMBO BAG ALPHABET,Bags,1.29,2.08,1564.4736510890416,27.937029483732886,686.0,1125.0,13,1121,363.1813832885275,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
20750,RED RETROSPOT MINI CASES,General Merchandise,5.0,7.95,336.46346226859913,6.00827611193927,57.0,147.0,9,81,54.074485007453426,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,Seasonal & Christmas,1.54,2.89,936.9467267876433,16.731191549779346,1659.0,0.0,7,1321,117.11834084845543,0.0,0.0,0.43523404051377734,1111.9620407470293,Healthy,1111.9620407470293,No action needed; leave as is.
71459,HANGING JAM JAR T-LIGHT HOLDER,Lighting & Candles,0.52,0.85,1288.1385548833339,23.002474194345247,857.0,0.0,3,376,69.00742258303575,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22961,JAM MAKING SET PRINTED,General Merchandise,0.67,1.45,1573.3579358571815,28.095677426021098,0.0,22.0,14,12,393.33948396429537,0.9440686712193963,538.4422517482283,0.0,0.0,Reorder Now,538.4422517482283,Raise a replenishment order before stock runs out.
22752,SET 7 BABUSHKA NESTING BOXES,Storage,4.54,8.5,616.4231865996469,11.007556903565122,478.0,0.0,3,184,33.022670710695365,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22867,HAND WARMER BIRD DESIGN,Home Decor,1.22,2.1,1607.4680047031275,28.704785798270134,863.0,1131.0,8,1372,229.63828638616107,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
48111,DOORMAT 3 SMILEY CATS,Home Decor,3.98,7.49,173.11311849656957,3.091305687438742,535.0,0.0,12,320,37.095668249264904,0.0,0.0,0.6764240775765056,1440.3097883836533,Markdown / Clear,1440.3097883836533,Promote or discount to free up capital.
20971,PINK BLUE FELT CRAFT TRINKET BOX,Storage,0.81,1.25,1448.1142247965058,25.85918258565189,394.0,660.0,10,728,258.5918258565189,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
82600,NO SINGING METAL SIGN,Home Decor,0.96,2.1,855.3490587958845,15.274090335640794,449.0,0.0,9,319,137.46681302076715,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
20711,JUMBO BAG TOYS ,Bags,1.08,1.95,450.5061075031234,8.044751919698632,513.0,0.0,11,339,88.49227111668495,0.0,0.0,0.12182045321028574,67.49340389662672,Healthy,67.49340389662672,No action needed; leave as is.
22507,MEMO BOARD RETROSPOT  DESIGN,Home Decor,2.44,4.95,381.47648910608723,6.812080162608701,93.0,110.0,10,104,68.120801626087,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22551,PLASTERS IN TIN SPACEBOY,Storage,1.05,1.65,954.4009345380739,17.042873831037035,305.0,409.0,9,507,153.38586447933332,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22835,HOT WATER BOTTLE I AM SO POORLY,Home & Living,2.57,4.65,704.2485575196016,12.575867098564315,415.0,359.0,14,534,176.0621393799004,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,General Merchandise,0.47,0.85,1722.0702365060083,30.751254223321578,1002.0,0.0,11,533,338.26379645653736,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22149,FELTCRAFT 6 FLOWER FRIENDS,Garden & Outdoor,0.97,2.1,1105.2307712609822,19.73626377251754,351.0,0.0,9,331,177.62637395265784,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22087,PAPER BUNTING WHITE LACE,Storage,1.58,2.95,533.2336109493797,9.522028766953209,212.0,0.0,3,78,28.566086300859627,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22084,PAPER CHAIN KIT EMPIRE,General Merchandise,1.64,2.95,1330.128932929935,23.75230237374884,406.0,0.0,9,309,213.77072136373957,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,Lighting & Candles,0.39,0.65,993.5605517740712,17.742152710251272,341.0,600.0,4,351,70.96861084100509,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
23173,REGENCY TEAPOT ROSES ,Kitchen & Dining,5.81,9.95,723.0952128509157,12.912414515194923,501.0,0.0,12,437,154.94897418233907,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22722,SET OF 6 SPICE TINS PANTRY DESIGN,Storage,2.16,3.95,878.9348543359918,15.695265255999853,355.0,0.0,7,174,109.86685679199897,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
48173C,DOORMAT BLACK FLOCK ,Home Decor,4.47,7.95,144.04505109931824,2.572233055344969,126.0,0.0,8,116,20.57786444275975,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
84836,ZINC METAL HEART DECORATION,Party & Decor,0.81,1.25,783.0125270226962,13.982366553976718,1523.0,0.0,11,731,153.8060320937439,0.0,0.0,0.48587490018207735,599.3898531116162,Healthy,599.3898531116162,No action needed; leave as is.
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Home Decor,0.14,0.29,4020.2931511196216,71.7909491271361,1020.0,1560.0,14,1694,1005.0732877799054,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22728,ALARM CLOCK BAKELIKE PINK,Home Decor,1.77,3.75,1015.0854660724764,18.12652617986565,0.0,301.0,10,248,181.2652617986565,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22698,PINK REGENCY TEACUP AND SAUCER,Kitchen & Dining,1.83,2.95,742.9608550366623,13.267158125654685,758.0,0.0,6,283,79.6029487539281,0.0,0.0,0.019840560637648632,27.521635282907923,Healthy,27.521635282907923,No action needed; leave as is.
21231,SWEETHEART CERAMIC TRINKET BOX,Storage,0.67,1.25,677.349896369106,12.095533863734035,35.0,188.0,10,157,120.95533863734035,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21955,DOORMAT UNION JACK GUNS AND ROSES,Home Decor,4.71,7.49,328.71270602423215,5.869869750432717,343.0,0.0,5,165,29.349348752163586,0.0,0.0,0.04165391829669928,67.29315462586658,Healthy,67.29315462586658,No action needed; leave as is.
21481,FAWN BLUE HOT WATER BOTTLE,Home & Living,1.52,2.95,539.4958691224185,9.633854805757474,94.0,211.0,8,215,77.0708384460598,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21790,VINTAGE SNAP CARDS,Stationery,0.5,0.85,1200.3697107623325,21.435173406470224,0.0,677.0,9,323,192.91656065823202,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
47590A,BLUE HAPPY BIRTHDAY BUNTING,Storage,2.82,5.45,238.58861697381394,4.260511017389534,111.0,0.0,5,40,21.30255508694767,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
23344,JUMBO BAG 50'S CHRISTMAS ,Seasonal & Christmas,1.05,2.08,2799.222390569624,49.98611411731472,308.0,0.0,3,193,149.95834235194417,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22605,WOODEN CROQUET GARDEN SET,Garden & Outdoor,6.33,12.75,309.7516675973222,5.5312797785236105,184.0,247.0,11,201,60.84407756375972,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
20972,PINK CREAM FELT CRAFT TRINKET BOX ,Storage,0.79,1.25,1235.169931303123,22.056605916127193,390.0,354.0,10,500,220.56605916127194,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
47566B,TEA TIME PARTY BUNTING,Storage,2.31,4.95,459.84454577986884,8.211509746069087,128.0,0.0,14,86,114.96113644496722,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,Storage,2.99,4.95,1401.8902974421571,25.033755311467093,820.0,0.0,11,499,275.371308426138,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22607,WOODEN ROUNDERS GARDEN SET ,Garden & Outdoor,5.46,8.5,257.0293190805482,4.589809269295503,306.0,0.0,12,256,55.07771123154603,0.0,0.0,0.16003490496552877,267.37991782020686,Healthy,267.37991782020686,No action needed; leave as is.
22625,RED KITCHEN SCALES,Kitchen & Dining,4.58,8.5,192.81421754068484,3.4431110275122294,66.0,94.0,12,67,41.317332330146755,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22554,PLASTERS IN TIN WOODLAND ANIMALS,Storage,0.95,1.65,959.7834205038473,17.138989651854416,360.0,0.0,5,224,85.69494825927208,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,Home Decor,4.11,8.5,363.87481854989227,6.497764616962362,6.0,25.0,7,18,45.48435231873653,0.3184469291161027,123.11699470926054,0.0,0.0,Healthy,123.11699470926054,No action needed; leave as is.
84970S,HANGING HEART ZINC T-LIGHT HOLDER,Lighting & Candles,0.42,0.85,1626.761192009575,29.049307000170984,722.0,0.0,6,412,174.2958420010259,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
84406B,CREAM CUPID HEARTS COAT HANGER,Kitchen & Dining,1.91,3.25,447.0548147200026,7.983121691428617,389.0,0.0,8,247,63.86497353142894,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21936,RED RETROSPOT PICNIC BAG,Bags,1.36,2.95,636.5269553791367,11.36655277462744,253.0,0.0,8,114,90.93242219701952,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21314,SMALL GLASS HEART TRINKET POT,General Merchandise,1.24,2.1,685.2345203509262,12.236330720552255,228.0,0.0,8,216,97.89064576441804,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
85014A,BLACK/BLUE POLKADOT UMBRELLA,General Merchandise,3.25,5.95,310.72801531276644,5.548714559156544,548.0,0.0,6,376,33.29228735493926,0.0,0.0,0.43297807424677653,771.133950233509,Healthy,771.133950233509,No action needed; leave as is.
22556,PLASTERS IN TIN CIRCUS PARADE ,Storage,0.99,1.65,914.2080346211767,16.325143475378155,204.0,541.0,3,312,48.975430426134466,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
20749,ASSORTED COLOUR MINI CASES,General Merchandise,3.68,7.95,455.9675756406465,8.142278136440115,0.0,131.0,10,50,81.42278136440115,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22113,GREY HEART HOT WATER BOTTLE,Home & Living,2.31,3.75,680.8326644527942,12.157726150942754,9.0,209.0,12,158,145.89271381131306,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22499,WOODEN UNION JACK BUNTING,Storage,3.81,5.95,456.36109513129554,8.149305270201706,347.0,0.0,8,165,65.19444216161365,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21791,VINTAGE HEADS AND TAILS CARD GAME ,Stationery,0.7,1.25,923.5092079459228,16.49123585617719,296.0,0.0,3,180,49.47370756853157,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22585,PACK OF 6 BIRDY GIFT TAGS,Garden & Outdoor,0.56,1.25,708.6068300529398,12.653693393802497,1140.0,0.0,8,578,101.22954715041998,0.0,0.0,0.3784150613570703,241.58017517035373,Healthy,241.58017517035373,No action needed; leave as is.
21210,SET OF 72 RETROSPOT PAPER  DOILIES,General Merchandise,0.68,1.45,871.5315675975417,15.563063707098959,434.0,293.0,12,504,186.7567644851875,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
23202,JUMBO BAG VINTAGE LEAF,Bags,1.04,2.08,1781.9696288693603,31.820886229810007,775.0,788.0,12,1303,381.85063475772006,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
23209,LUNCH BAG VINTAGE DOILY ,Bags,0.78,1.65,2321.8617364135343,41.46181672167025,1639.0,0.0,10,1364,414.61816721670255,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21213,PACK OF 72 SKULL CAKE CASES,General Merchandise,0.26,0.55,2024.0190918568999,36.14319806887321,1336.0,0.0,12,893,433.71837682647856,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22969,HOMEMADE JAM SCENTED CANDLES,Lighting & Candles,0.79,1.45,1571.8088224926962,28.068014687369576,1067.0,0.0,8,725,224.5441174989566,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22941,CHRISTMAS LIGHTS 10 REINDEER,Seasonal & Christmas,4.99,8.5,631.1651137279346,11.270805602284545,274.0,0.0,4,155,45.08322240913818,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22456,NATURAL SLATE CHALKBOARD LARGE ,General Merchandise,2.45,4.95,322.34694423911145,5.756195432841276,265.0,0.0,14,188,80.58673605977786,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,General Merchandise,1.94,3.75,604.414613105361,10.79311809116716,0.0,88.0,14,87,151.10365327634025,0.4176183163549031,236.63869978627594,0.0,0.0,Healthy,236.63869978627594,No action needed; leave as is.
23206,LUNCH BAG APPLE DESIGN,Bags,0.95,1.65,1679.8091940149757,29.99659275026742,1242.0,0.0,3,869,89.98977825080226,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
48116,DOORMAT MULTICOLOUR STRIPE,Home Decor,4.73,7.49,56.00499406111089,1.0000891796626945,197.0,0.0,4,108,4.000356718650778,0.0,0.0,0.7157106900451223,666.9063780909455,Markdown / Clear,666.9063780909455,Promote or discount to free up capital.
21218,RED SPOTTY BISCUIT TIN,Storage,1.88,3.75,322.4182242879432,5.757468290856129,392.0,0.0,14,257,80.6045560719858,0.0,0.0,0.17750452987769594,130.8137383386668,Healthy,130.8137383386668,No action needed; leave as is.
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,Seasonal & Christmas,4.75,7.95,145.50204728426723,2.598250844361915,21.0,38.0,4,28,10.39300337744766,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22294,HEART FILIGREE DOVE  SMALL,General Merchandise,0.58,1.25,520.8481457395211,9.30085974534859,858.0,0.0,9,506,83.70773770813732,0.0,0.0,0.39295087909146725,195.54807547107774,Healthy,195.54807547107774,No action needed; leave as is.
22632,HAND WARMER RED RETROSPOT,Home & Living,1.26,2.1,851.3979301774746,15.203534467454903,2248.0,0.0,12,1413,182.44241360945884,0.0,0.0,0.6212642659352872,1759.7186079763821,Markdown / Clear,1759.7186079763821,Promote or discount to free up capital.
22356,CHARLOTTE BAG PINK POLKADOT,Bags,0.53,0.85,1482.1419561022522,26.466820644683075,899.0,0.0,11,646,291.13502709151385,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,Storage,0.6,1.25,1658.2827941767248,29.6121927531558,38.0,0.0,10,104,296.121927531558,0.8716744811275406,322.6524094144475,0.0,0.0,Reorder Now,322.6524094144475,Raise a replenishment order before stock runs out.
22424,ENAMEL BREAD BIN CREAM,General Merchandise,7.9,12.75,440.4356075208999,7.864921562873213,104.0,80.0,13,128,102.24398031735177,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,Storage,1.57,2.55,372.9758585320357,6.660283188072066,136.0,297.0,3,152,19.9808495642162,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
20723,STRAWBERRY CHARLOTTE BAG,Bags,0.45,0.85,1088.3485554375538,19.43479563281346,122.0,420.0,12,237,233.21754759376154,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
85150,LADIES & GENTLEMEN METAL SIGN,Home Decor,1.21,2.55,503.0337126183939,8.982744868185605,64.0,207.0,9,174,80.84470381367045,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
37449,CERAMIC CAKE STAND + HANGING CAKES,General Merchandise,6.08,9.95,321.4780409547511,5.740679302763413,74.0,0.0,3,39,17.22203790829024,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",General Merchandise,2.91,4.95,305.5205469965316,5.455724053509493,134.0,0.0,8,117,43.64579242807594,0.0,0.0,0.0,0.0,Healthy,0.0,No action needed; leave as is.
