sku_id,week_start,units_sold,revenue,unit_price,promo_flag,is_holiday,month,week_of_year,season,category
21843,2011-03-14,35.0,471.80999999999995,13.527142857142858,0,0,3,11,Spring,General Merchandise
21843,2011-03-21,31.0,378.81,13.527142857142858,0,0,3,12,Spring,General Merchandise
21843,2011-03-28,49.0,522.39,11.079285714285714,0,0,3,13,Spring,General Merchandise
21843,2011-04-04,21.0,229.94999999999996,10.95,0,0,4,14,Spring,General Merchandise
21843,2011-04-11,25.0,303.27,13.058571428571426,0,0,4,15,Spring,General Merchandise
21843,2011-04-18,14.0,153.29999999999998,10.95,0,1,4,16,Spring,General Merchandise
21843,2011-04-25,9.0,128.07,12.004285714285714,0,1,4,17,Spring,General Merchandise
21843,2011-05-02,20.0,218.99999999999997,10.95,0,1,5,18,Spring,General Merchandise
21843,2011-05-09,26.0,333.9,11.887142857142857,0,0,5,19,Spring,General Merchandise
21843,2011-05-16,48.0,545.28,13.058571428571428,0,0,5,20,Spring,General Merchandise
21843,2011-05-23,14.0,163.14,11.301428571428572,0,0,5,21,Spring,General Merchandise
21843,2011-05-30,21.0,259.47,12.707142857142856,0,1,5,22,Spring,General Merchandise
21843,2011-06-06,7.0,106.16999999999999,13.761428571428569,0,0,6,23,Summer,General Merchandise
21843,2011-06-13,46.0,499.37999999999994,12.776666666666667,0,0,6,24,Summer,General Merchandise
21843,2011-06-20,17.0,195.98999999999998,11.418571428571427,0,0,6,25,Summer,General Merchandise
21843,2011-06-27,15.0,174.08999999999997,12.355714285714285,1,0,6,26,Summer,General Merchandise
21843,2011-07-04,8.0,107.28,15.870000000000001,1,0,7,27,Summer,General Merchandise
21843,2011-07-11,7.0,106.16999999999999,15.167142857142855,1,0,7,28,Summer,General Merchandise
21843,2011-07-18,14.0,163.14,11.418571428571427,1,0,7,29,Summer,General Merchandise
21843,2011-07-25,225.0,2457.75,10.902380952380952,1,0,7,30,Summer,General Merchandise
21843,2011-08-01,41.0,428.78999999999996,13.618571428571427,0,0,8,31,Summer,General Merchandise
21843,2011-08-08,32.0,375.59999999999997,14.88142857142857,0,0,8,32,Summer,General Merchandise
21843,2011-08-15,43.0,450.68999999999994,11.015714285714285,0,0,8,33,Summer,General Merchandise
21843,2011-08-22,18.0,200.94,11.132857142857143,0,0,8,34,Summer,General Merchandise
21843,2011-08-29,17.0,205.82999999999998,12.59,0,0,8,35,Summer,General Merchandise
21843,2011-09-05,5.0,54.75,10.95,0,0,9,36,Autumn,General Merchandise
21843,2011-09-12,29.0,313.22999999999996,14.742380952380952,0,0,9,37,Autumn,General Merchandise
21843,2011-09-19,37.0,332.53,10.826190476190476,1,0,9,38,Autumn,General Merchandise
21843,2011-09-26,10.0,109.5,10.95,0,0,9,39,Autumn,General Merchandise
21843,2011-10-03,32.0,326.4,10.878571428571428,0,0,10,40,Autumn,General Merchandise
21843,2011-10-10,33.0,400.71,12.12142857142857,0,0,10,41,Autumn,General Merchandise
21843,2011-10-17,17.0,215.67,13.058571428571428,0,0,10,42,Autumn,General Merchandise
21843,2011-10-24,9.0,128.07,14.815714285714288,0,0,10,43,Autumn,General Merchandise
21843,2011-10-31,47.0,500.48999999999995,11.347142857142856,0,0,10,44,Autumn,General Merchandise
21843,2011-11-07,53.0,584.76,12.987142857142857,0,0,11,45,Autumn,General Merchandise
21843,2011-11-14,138.0,603.54,10.866428571428571,1,0,11,46,Autumn,General Merchandise
21843,2011-11-21,109.0,742.3499999999999,14.766619047619047,1,0,11,47,Autumn,General Merchandise
21843,2011-11-28,42.0,587.8199999999999,12.988285714285713,1,0,11,48,Autumn,General Merchandise
21843,2011-12-05,63.0,852.81,14.836000000000002,1,0,12,49,Winter,General Merchandise
21915,2009-11-30,1.0,1.25,1.25,1,0,11,49,Autumn,Storage
21915,2009-12-07,0.0,0.0,1.25,1,0,12,50,Winter,Storage
21915,2009-12-14,0.0,0.0,1.25,1,0,12,51,Winter,Storage
21915,2009-12-21,0.0,0.0,1.25,0,1,12,52,Winter,Storage
21915,2009-12-28,0.0,0.0,1.25,1,1,12,53,Winter,Storage
21915,2010-01-04,0.0,0.0,1.25,1,0,1,1,Winter,Storage
21915,2010-01-11,0.0,0.0,1.25,1,0,1,2,Winter,Storage
21915,2010-01-18,0.0,0.0,1.25,0,0,1,3,Winter,Storage
21915,2010-01-25,0.0,0.0,1.25,0,0,1,4,Winter,Storage
21915,2010-02-01,0.0,0.0,1.25,0,0,2,5,Winter,Storage
21915,2010-02-08,0.0,0.0,1.25,0,0,2,6,Winter,Storage
21915,2010-02-15,0.0,0.0,1.25,0,0,2,7,Winter,Storage
21915,2010-02-22,0.0,0.0,1.25,0,0,2,8,Winter,Storage
21915,2010-03-01,0.0,0.0,1.25,0,0,3,9,Spring,Storage
21915,2010-03-08,0.0,0.0,1.25,0,0,3,10,Spring,Storage
21915,2010-03-15,48.0,60.0,1.25,0,0,3,11,Spring,Storage
21915,2010-03-22,139.0,176.26999999999998,1.49,0,0,3,12,Spring,Storage
21915,2010-03-29,897.0,1016.0500000000001,1.3938095238095236,0,1,3,13,Spring,Storage
21915,2010-04-05,410.0,459.3,1.2364285714285714,0,0,4,14,Spring,Storage
21915,2010-04-12,742.0,859.1,1.2228571428571429,1,0,4,15,Spring,Storage
21915,2010-04-19,74.0,95.02,1.4928571428571427,1,0,4,16,Spring,Storage
21915,2010-04-26,583.0,638.81,1.2902380952380952,0,0,4,17,Spring,Storage
21915,2010-05-03,62.0,80.02,1.4164285714285714,0,1,5,18,Spring,Storage
21915,2010-05-10,173.0,220.03,1.282936507936508,0,0,5,19,Spring,Storage
21915,2010-05-17,37.0,46.25,1.25,0,0,5,20,Spring,Storage
21915,2010-05-24,122.0,153.76,1.3399999999999999,0,0,5,21,Spring,Storage
21915,2010-05-31,101.0,127.50999999999999,1.295,0,1,5,22,Spring,Storage
21915,2010-06-07,328.0,358.70000000000005,1.195714285714286,1,0,6,23,Summer,Storage
21915,2010-06-14,109.0,135.23,1.291904761904762,0,0,6,24,Summer,Storage
21915,2010-06-21,74.0,93.76,1.52,0,0,6,25,Summer,Storage
21915,2010-06-28,246.0,307.5,1.25,1,0,6,26,Summer,Storage
21915,2010-07-05,103.0,130.01,1.43,1,0,7,27,Summer,Storage
21915,2010-07-12,144.0,180.0,1.25,1,0,7,28,Summer,Storage
21915,2010-07-19,336.0,374.4,1.1685714285714286,1,0,7,29,Summer,Storage
21915,2010-07-26,78.0,98.76,1.43,1,0,7,30,Summer,Storage
21915,2010-08-02,1240.0,1337.2,1.2228571428571429,1,0,8,31,Summer,Storage
21915,2010-08-09,68.0,86.25999999999999,1.43,0,0,8,32,Summer,Storage
21915,2010-08-16,255.0,321.27,1.6999999999999997,0,0,8,33,Summer,Storage
21915,2010-08-23,231.0,292.53,1.8499999999999999,0,0,8,34,Summer,Storage
21915,2010-08-30,712.0,784.86,1.5319047619047619,0,0,8,35,Summer,Storage
21915,2010-09-06,397.0,496.25,1.25,0,0,9,36,Autumn,Storage
21915,2010-09-13,103.0,128.75,1.25,0,0,9,37,Autumn,Storage
21915,2010-09-20,476.0,549.4,1.2228571428571429,1,0,9,38,Autumn,Storage
21915,2010-09-27,490.0,560.54,1.320142857142857,0,0,9,39,Autumn,Storage
21915,2010-10-04,1245.0,1351.01,1.327904761904762,0,0,10,40,Autumn,Storage
21915,2010-10-11,545.0,624.25,1.2228571428571429,1,0,10,41,Autumn,Storage
21915,2010-10-18,3.0,3.75,1.25,0,0,10,42,Autumn,Storage
21915,2010-10-25,3.0,3.75,1.25,0,0,10,43,Autumn,Storage
21915,2010-11-01,1979.0,2101.35,1.2228571428571429,1,0,11,44,Autumn,Storage
21915,2010-11-08,3.0,3.75,1.25,0,0,11,45,Autumn,Storage
21915,2010-11-15,336.0,374.4,1.2364285714285714,1,0,11,46,Autumn,Storage
21915,2010-11-22,564.0,687.12,1.5584126984126985,1,0,11,47,Autumn,Storage
21915,2010-11-29,1772.0,1962.8600000000001,1.5672142857142857,1,0,11,48,Autumn,Storage
21915,2010-12-06,234.0,318.96,1.7375,1,0,12,49,Winter,Storage
21915,2010-12-13,314.0,409.59999999999997,1.8145714285714285,1,0,12,50,Winter,Storage
21915,2010-12-20,13.0,21.29,1.91,0,1,12,51,Winter,Storage
21915,2010-12-27,0.0,0.0,1.8800000000000001,1,1,12,52,Winter,Storage
21915,2011-01-03,285.0,311.90999999999997,1.4792857142857143,1,1,1,1,Winter,Storage
21915,2011-01-10,72.0,90.0,1.25,1,0,1,2,Winter,Storage
21915,2011-01-17,116.0,148.63,1.5957142857142856,1,0,1,3,Winter,Storage
21915,2011-01-24,84.0,117.1,1.3364285714285715,0,0,1,4,Winter,Storage
21915,2011-01-31,556.0,616.4100000000001,1.2940476190476191,0,0,1,5,Winter,Storage
21915,2011-02-07,13.0,16.25,1.25,0,0,2,6,Winter,Storage
21915,2011-02-14,39.0,49.96,1.5092857142857141,0,0,2,7,Winter,Storage
21915,2011-02-21,125.0,159.88,1.3364285714285715,0,0,2,8,Winter,Storage
21915,2011-02-28,604.0,656.2,1.195714285714286,1,0,2,9,Winter,Storage
21915,2011-03-07,319.0,355.57,1.4092857142857143,0,0,3,10,Spring,Storage
21915,2011-03-14,192.0,240.0,1.25,0,0,3,11,Spring,Storage
21915,2011-03-21,120.0,150.0,1.25,0,0,3,12,Spring,Storage
21915,2011-03-28,742.0,898.8100000000001,1.3928571428571428,1,0,3,13,Spring,Storage
21915,2011-04-04,83.0,106.17,1.394047619047619,0,0,4,14,Spring,Storage
21915,2011-04-11,96.0,120.0,1.25,0,0,4,15,Spring,Storage
21915,2011-04-18,125.0,169.56,1.3652380952380951,0,1,4,16,Spring,Storage
21915,2011-04-25,364.0,399.52000000000004,1.2273809523809525,0,1,4,17,Spring,Storage
21915,2011-05-02,152.0,220.25,1.2845714285714287,0,1,5,18,Spring,Storage
21915,2011-05-09,160.0,200.0,1.25,0,0,5,19,Spring,Storage
21915,2011-05-16,312.0,390.0,1.25,0,0,5,20,Spring,Storage
21915,2011-05-23,85.0,107.46000000000001,1.3076190476190475,0,0,5,21,Spring,Storage
21915,2011-05-30,305.0,329.26,1.5685714285714287,1,1,5,22,Spring,Storage
21915,2011-06-06,84.0,105.0,1.25,0,0,6,23,Summer,Storage
21915,2011-06-13,434.0,498.10999999999996,1.3273809523809523,0,0,6,24,Summer,Storage
21915,2011-06-20,338.0,369.6,1.9014285714285712,1,0,6,25,Summer,Storage
21915,2011-06-27,126.0,158.71,1.6821428571428572,1,0,6,26,Summer,Storage
21915,2011-07-04,84.0,109.84,1.4574285714285715,1,0,7,27,Summer,Storage
21915,2011-07-11,175.0,219.95999999999998,1.3652380952380951,1,0,7,28,Summer,Storage
21915,2011-07-18,231.0,291.17,1.6389285714285715,1,0,7,29,Summer,Storage
21915,2011-07-25,186.0,236.13,1.4516666666666667,1,0,7,30,Summer,Storage
21915,2011-08-01,381.0,431.85999999999996,1.331,0,0,8,31,Summer,Storage
21915,2011-08-08,857.0,925.78,1.391190476190476,0,0,8,32,Summer,Storage
21915,2011-08-15,336.0,374.4,1.1414285714285715,1,0,8,33,Summer,Storage
21915,2011-08-22,366.0,411.9,1.2319047619047618,0,0,8,34,Summer,Storage
21915,2011-08-29,1621.0,1731.0600000000002,1.3685714285714285,1,0,8,35,Summer,Storage
21915,2011-09-05,250.0,314.92,1.3133809523809525,0,0,9,36,Autumn,Storage
21915,2011-09-12,307.0,387.38,1.371,0,0,9,37,Autumn,Storage
21915,2011-09-19,545.0,650.17,1.3794693877551019,0,0,9,38,Autumn,Storage
21915,2011-09-26,311.0,403.27,1.2932142857142856,0,0,9,39,Autumn,Storage
21915,2011-10-03,1819.0,1983.64,1.3246530612244898,0,0,10,40,Autumn,Storage
21915,2011-10-10,240.0,312.09999999999997,1.3753214285714286,0,0,10,41,Autumn,Storage
21915,2011-10-17,829.0,999.12,1.2876031746031746,0,0,10,42,Autumn,Storage
21915,2011-10-24,351.0,452.06,1.3249047619047618,0,0,10,43,Autumn,Storage
21915,2011-10-31,2652.0,2894.6,1.4499234693877552,0,0,10,44,Autumn,Storage
21915,2011-11-07,655.0,1360.8000000000002,2.049285714285714,0,0,11,45,Autumn,Storage
21915,2011-11-14,351.0,937.9100000000001,2.1635476190476193,1,0,11,46,Autumn,Storage
21915,2011-11-21,21.0,40.77,1.6245238095238095,1,0,11,47,Autumn,Storage
21915,2011-11-28,1120.0,1187.2,1.399047619047619,1,0,11,48,Autumn,Storage
21915,2011-12-05,2.0,2.5,1.174,1,0,12,49,Winter,Storage
21928,2009-11-30,119.0,234.4,2.0805555555555553,1,0,11,49,Autumn,Bags
21928,2009-12-07,370.0,633.85,2.0535714285714284,1,0,12,50,Winter,Bags
21928,2009-12-14,112.0,218.4,1.95,1,0,12,51,Winter,Bags
21928,2009-12-21,21.0,43.3,2.2857142857142856,0,1,12,52,Winter,Bags
21928,2009-12-28,0.0,0.0,1.95,1,1,12,53,Winter,Bags
21928,2010-01-04,489.0,833.55,1.9214285714285713,1,0,1,1,Winter,Bags
21928,2010-01-11,512.0,848.4,1.7678571428571428,1,0,1,2,Winter,Bags
21928,2010-01-18,145.0,259.53,2.204761904761905,0,0,1,3,Winter,Bags
21928,2010-01-25,144.0,253.06,2.0685714285714285,0,0,1,4,Winter,Bags
21928,2010-02-01,93.0,181.35,1.95,0,0,2,5,Winter,Bags
21928,2010-02-08,127.0,219.91,2.2085714285714286,0,0,2,6,Winter,Bags
21928,2010-02-15,368.0,632.12,2.5742857142857143,0,0,2,7,Winter,Bags
21928,2010-02-22,157.0,276.15,1.9357142857142855,0,0,2,8,Winter,Bags
21928,2010-03-01,159.0,280.05,1.864285714285714,1,0,3,9,Spring,Bags
21928,2010-03-08,145.0,259.53,2.0685714285714285,1,0,3,10,Spring,Bags
21928,2010-03-15,146.0,259.22,2.09,0,0,3,11,Spring,Bags
21928,2010-03-22,654.0,1129.82,2.133809523809524,0,0,3,12,Spring,Bags
21928,2010-03-29,185.0,333.01,2.5814285714285714,0,1,3,13,Spring,Bags
21928,2010-04-05,167.0,297.90999999999997,2.5814285714285714,0,0,4,14,Spring,Bags
21928,2010-04-12,154.0,270.3,1.9285714285714286,0,0,4,15,Spring,Bags
21928,2010-04-19,345.0,639.13,2.219142857142857,0,0,4,16,Spring,Bags
21928,2010-04-26,397.0,690.93,2.206952380952381,0,0,4,17,Spring,Bags
21928,2010-05-03,92.0,183.92,2.192142857142857,0,1,5,18,Spring,Bags
21928,2010-05-10,271.0,472.96999999999997,1.9614285714285715,1,0,5,19,Spring,Bags
21928,2010-05-17,20.0,39.0,1.95,0,0,5,20,Spring,Bags
21928,2010-05-24,0.0,0.0,1.95,0,0,5,21,Spring,Bags
21928,2010-05-31,0.0,0.0,1.95,0,1,5,22,Spring,Bags
21928,2010-06-07,0.0,0.0,1.95,0,0,6,23,Summer,Bags
21928,2010-06-14,15.0,31.509999999999998,2.2728571428571427,0,0,6,24,Summer,Bags
21928,2010-06-21,515.0,897.81,2.2034149659863944,1,0,6,25,Summer,Bags
21928,2010-06-28,558.0,977.14,2.196190476190476,1,0,6,26,Summer,Bags
21928,2010-07-05,371.0,677.01,2.4989285714285714,1,0,7,27,Summer,Bags
21928,2010-07-12,397.0,679.6700000000001,2.0076190476190474,1,0,7,28,Summer,Bags
21928,2010-07-19,620.0,1074.82,2.4238095238095236,1,0,7,29,Summer,Bags
21928,2010-07-26,104.0,219.47,2.168,1,0,7,30,Summer,Bags
21928,2010-08-02,209.0,425.28999999999996,2.28075,0,0,8,31,Summer,Bags
21928,2010-08-09,438.0,750.47,2.4022278911564627,1,0,8,32,Summer,Bags
21928,2010-08-16,369.0,638.59,2.4885714285714284,1,0,8,33,Summer,Bags
21928,2010-08-23,251.0,461.71,2.1545238095238095,0,0,8,34,Summer,Bags
21928,2010-08-30,740.0,1398.11,2.1025867346938774,0,0,8,35,Summer,Bags
21928,2010-09-06,342.0,618.2,2.0092857142857143,0,0,9,36,Autumn,Bags
21928,2010-09-13,111.0,225.49,2.5419047619047617,0,0,9,37,Autumn,Bags
21928,2010-09-20,390.0,844.68,2.326285714285714,0,0,9,38,Autumn,Bags
21928,2010-09-27,444.0,872.48,2.275809523809524,0,0,9,39,Autumn,Bags
21928,2010-10-04,434.0,816.8,2.2166666666666663,1,0,10,40,Autumn,Bags
21928,2010-10-11,429.0,781.06,2.081285714285714,0,0,10,41,Autumn,Bags
21928,2010-10-18,264.0,489.01,2.8278571428571424,0,0,10,42,Autumn,Bags
21928,2010-10-25,121.0,266.42,2.3192857142857144,0,0,10,43,Autumn,Bags
21928,2010-11-01,416.0,723.46,1.973857142857143,0,0,11,44,Autumn,Bags
21928,2010-11-08,463.0,880.69,2.952785714285714,0,0,11,45,Autumn,Bags
21928,2010-11-15,243.0,464.77,2.285452380952381,1,0,11,46,Autumn,Bags
21928,2010-11-22,93.0,218.38,3.317925170068027,1,0,11,47,Autumn,Bags
21928,2010-11-29,284.0,500.79999999999995,2.6426666666666665,1,0,11,48,Autumn,Bags
21928,2010-12-06,371.0,643.09,2.2607619047619045,1,0,12,49,Winter,Bags
21928,2010-12-13,133.0,263.87,2.434285714285714,1,0,12,50,Winter,Bags
21928,2010-12-20,19.0,65.03999999999999,4.615714285714285,1,1,12,51,Winter,Bags
21928,2010-12-27,0.0,0.0,5.06,1,1,12,52,Winter,Bags
21928,2011-01-03,150.0,262.79999999999995,2.3728571428571428,1,1,1,1,Winter,Bags
21928,2011-01-10,59.0,149.51,2.7418095238095233,1,0,1,2,Winter,Bags
21928,2011-01-17,314.0,597.35,2.768299319727891,1,0,1,3,Winter,Bags
21928,2011-01-24,105.0,231.45,2.6888571428571426,1,0,1,4,Winter,Bags
21928,2011-01-31,182.0,353.24,2.9514285714285715,1,0,1,5,Winter,Bags
21928,2011-02-07,89.0,199.70999999999998,2.7285714285714286,1,0,2,6,Winter,Bags
21928,2011-02-14,337.0,591.13,2.300952380952381,1,0,2,7,Winter,Bags
21928,2011-02-21,95.0,215.76999999999998,2.5209523809523806,0,0,2,8,Winter,Bags
21928,2011-02-28,53.0,105.53,2.261428571428571,0,0,2,9,Winter,Bags
21928,2011-03-07,189.0,353.81,2.7232142857142856,0,0,3,10,Spring,Bags
21928,2011-03-14,735.0,1281.31,2.5128095238095236,0,0,3,11,Spring,Bags
21928,2011-03-21,294.0,543.8199999999999,2.2552380952380955,0,0,3,12,Spring,Bags
21928,2011-03-28,386.0,740.65,2.730126896912611,1,0,3,13,Spring,Bags
21928,2011-04-04,80.0,167.15,2.1636904761904763,1,0,4,14,Spring,Bags
21928,2011-04-11,78.0,189.64,2.8144897959183672,0,0,4,15,Spring,Bags
21928,2011-04-18,270.0,524.39,2.501469387755102,0,1,4,16,Spring,Bags
21928,2011-04-25,205.0,419.05,2.4271190476190476,1,1,4,17,Spring,Bags
21928,2011-05-02,138.0,301.39,2.6169047619047623,1,1,5,18,Spring,Bags
21928,2011-05-09,259.0,605.52,2.495047619047619,1,0,5,19,Spring,Bags
21928,2011-05-16,355.0,702.05,2.4079591836734693,1,0,5,20,Spring,Bags
21928,2011-05-23,183.0,376.24,2.4845238095238096,0,0,5,21,Spring,Bags
21928,2011-05-30,133.0,249.69,2.3590476190476193,0,1,5,22,Spring,Bags
21928,2011-06-06,174.0,345.22,2.5949999999999998,1,0,6,23,Summer,Bags
21928,2011-06-13,77.0,170.41,2.519285714285714,0,0,6,24,Summer,Bags
21928,2011-06-20,383.0,713.74,2.4604761904761903,1,0,6,25,Summer,Bags
21928,2011-06-27,52.0,108.16,2.205714285714286,1,0,6,26,Summer,Bags
21928,2011-07-04,83.0,184.94,2.382619047619048,1,0,7,27,Summer,Bags
21928,2011-07-11,30.0,72.65,3.2514285714285713,1,0,7,28,Summer,Bags
21928,2011-07-18,161.0,371.78000000000003,2.6266666666666665,1,0,7,29,Summer,Bags
21928,2011-07-25,245.0,494.95,2.235,1,0,7,30,Summer,Bags
21928,2011-08-01,171.0,345.13,3.0458333333333334,1,0,8,31,Summer,Bags
21928,2011-08-08,264.0,630.8199999999999,2.339523809523809,1,0,8,32,Summer,Bags
21928,2011-08-15,288.0,602.8399999999999,2.1219047619047617,0,0,8,33,Summer,Bags
21928,2011-08-22,345.0,711.05,2.30047619047619,0,0,8,34,Summer,Bags
21928,2011-08-29,185.0,401.25,2.942,0,0,8,35,Summer,Bags
21928,2011-09-05,126.0,311.28,2.4899999999999998,0,0,9,36,Autumn,Bags
21928,2011-09-12,202.0,456.76,2.551071428571429,1,0,9,37,Autumn,Bags
21928,2011-09-19,221.0,476.98,2.986666666666667,1,0,9,38,Autumn,Bags
21928,2011-09-26,349.0,657.72,2.470952380952381,1,0,9,39,Autumn,Bags
21928,2011-10-03,85.0,212.08,2.6342857142857143,1,0,10,40,Autumn,Bags
21928,2011-10-10,79.0,195.07,2.4460714285714285,0,0,10,41,Autumn,Bags
21928,2011-10-17,173.0,375.94,2.4446938775510207,0,0,10,42,Autumn,Bags
21928,2011-10-24,124.0,282.52,2.4497619047619046,0,0,10,43,Autumn,Bags
21928,2011-10-31,207.0,419.51,2.8614285714285717,0,0,10,44,Autumn,Bags
21928,2011-11-07,213.0,452.99,2.434831632653061,0,0,11,45,Autumn,Bags
21928,2011-11-14,99.0,230.52,2.4565306122448978,1,0,11,46,Autumn,Bags
21928,2011-11-21,81.0,197.18,2.9683333333333333,1,0,11,47,Autumn,Bags
21928,2011-11-28,214.0,428.77000000000004,2.249761904761905,1,0,11,48,Autumn,Bags
21928,2011-12-05,170.0,353.3,3.193,1,0,12,49,Winter,Bags
21929,2009-11-30,186.0,369.75,2.084285714285714,1,0,11,49,Autumn,Bags
21929,2009-12-07,265.0,466.45,2.056547619047619,1,0,12,50,Winter,Bags
21929,2009-12-14,257.0,482.9,2.6860119047619047,1,0,12,51,Winter,Bags
21929,2009-12-21,22.0,45.25,2.2857142857142856,0,1,12,52,Winter,Bags
21929,2009-12-28,0.0,0.0,1.95,1,1,12,53,Winter,Bags
21929,2010-01-04,426.0,740.6999999999999,1.9392857142857143,1,0,1,1,Winter,Bags
21929,2010-01-11,443.0,757.77,2.2803809523809524,1,0,1,2,Winter,Bags
21929,2010-01-18,46.0,112.3,2.3266666666666667,0,0,1,3,Winter,Bags
21929,2010-01-25,318.0,564.62,2.003857142857143,0,0,1,4,Winter,Bags
21929,2010-02-01,87.0,168.91000000000003,2.2514285714285713,0,0,2,5,Winter,Bags
21929,2010-02-08,135.0,240.02999999999997,2.366190476190476,0,0,2,6,Winter,Bags
21929,2010-02-15,369.0,634.0699999999999,2.2157142857142857,0,0,2,7,Winter,Bags
21929,2010-02-22,389.0,692.55,1.8214285714285714,1,0,2,8,Winter,Bags
21929,2010-03-01,402.0,693.9,1.9128571428571426,0,0,3,9,Spring,Bags
21929,2010-03-08,62.0,125.42,2.0576190476190477,0,0,3,10,Spring,Bags
21929,2010-03-15,334.0,591.3,1.907142857142857,0,0,3,11,Spring,Bags
21929,2010-03-22,421.0,739.99,2.374142857142857,0,0,3,12,Spring,Bags
21929,2010-03-29,152.0,260.4,1.75,1,1,3,13,Spring,Bags
21929,2010-04-05,138.0,243.62,1.929142857142857,1,0,4,14,Spring,Bags
21929,2010-04-12,275.0,476.25,1.864285714285714,1,0,4,15,Spring,Bags
21929,2010-04-19,161.0,343.33,2.3535714285714286,0,0,4,16,Spring,Bags
21929,2010-04-26,1.0,4.21,2.9185714285714286,0,0,4,17,Spring,Bags
21929,2010-05-03,0.0,0.0,1.95,0,1,5,18,Spring,Bags
21929,2010-05-10,0.0,0.0,1.95,0,0,5,19,Spring,Bags
21929,2010-05-17,0.0,0.0,1.95,0,0,5,20,Spring,Bags
21929,2010-05-24,0.0,0.0,1.95,0,0,5,21,Spring,Bags
21929,2010-05-31,0.0,0.0,1.95,0,1,5,22,Spring,Bags
21929,2010-06-07,788.0,1416.64,2.0174999999999996,0,0,6,23,Summer,Bags
21929,2010-06-14,208.0,393.68,2.133142857142857,0,0,6,24,Summer,Bags
21929,2010-06-21,501.0,868.25,2.2363095238095236,1,0,6,25,Summer,Bags
21929,2010-06-28,552.0,965.4399999999999,2.188690476190476,1,0,6,26,Summer,Bags
21929,2010-07-05,366.0,677.44,2.5958730158730154,1,0,7,27,Summer,Bags
21929,2010-07-12,513.0,873.61,1.9638571428571427,1,0,7,28,Summer,Bags
21929,2010-07-19,521.0,908.39,2.1185714285714283,1,0,7,29,Summer,Bags
21929,2010-07-26,464.0,860.3499999999999,2.0864285714285713,1,0,7,30,Summer,Bags
21929,2010-08-02,152.0,309.96000000000004,2.165238095238095,0,0,8,31,Summer,Bags
21929,2010-08-09,529.0,1014.67,2.6114285714285717,1,0,8,32,Summer,Bags
21929,2010-08-16,875.0,1477.55,2.302142857142857,1,0,8,33,Summer,Bags
21929,2010-08-23,271.0,509.75,2.2657142857142856,1,0,8,34,Summer,Bags
21929,2010-08-30,1067.0,1837.72,2.185936507936508,1,0,8,35,Summer,Bags
21929,2010-09-06,352.0,639.96,2.229857142857143,1,0,9,36,Autumn,Bags
21929,2010-09-13,173.0,325.43,2.8777142857142857,0,0,9,37,Autumn,Bags
21929,2010-09-20,71.0,228.62,2.5722619047619046,1,0,9,38,Autumn,Bags
21929,2010-09-27,339.0,700.84,2.2817857142857143,1,0,9,39,Autumn,Bags
21929,2010-10-04,290.0,527.54,2.2755102040816326,1,0,10,40,Autumn,Bags
21929,2010-10-11,406.0,695.7,1.8985714285714284,0,0,10,41,Autumn,Bags
21929,2010-10-18,176.0,334.96999999999997,2.8242857142857143,0,0,10,42,Autumn,Bags
21929,2010-10-25,131.0,271.78,2.3430476190476193,0,0,10,43,Autumn,Bags
21929,2010-11-01,265.0,459.31,2.1422789115646257,0,0,11,44,Autumn,Bags
21929,2010-11-08,180.0,397.63,2.831190476190476,0,0,11,45,Autumn,Bags
21929,2010-11-15,233.0,449.78999999999996,2.6415238095238096,1,0,11,46,Autumn,Bags
21929,2010-11-22,109.0,237.98999999999998,3.417168831168831,1,0,11,47,Autumn,Bags
21929,2010-11-29,307.0,581.9,2.9072222222222224,1,0,11,48,Autumn,Bags
21929,2010-12-06,207.0,431.6,2.6990952380952384,1,0,12,49,Winter,Bags
21929,2010-12-13,183.0,343.81,2.6925,1,0,12,50,Winter,Bags
21929,2010-12-20,13.0,64.08,4.938571428571429,0,1,12,51,Winter,Bags
21929,2010-12-27,0.0,0.0,5.06,1,1,12,52,Winter,Bags
21929,2011-01-03,410.0,739.75,3.144142857142857,1,1,1,1,Winter,Bags
21929,2011-01-10,82.0,304.23,3.6699999999999995,1,0,1,2,Winter,Bags
21929,2011-01-17,151.0,299.12,3.31095238095238,1,0,1,3,Winter,Bags
21929,2011-01-24,201.0,423.02,3.8783333333333334,1,0,1,4,Winter,Bags
21929,2011-01-31,235.0,526.96,3.1776190476190473,1,0,1,5,Winter,Bags
21929,2011-02-07,89.0,251.5,2.9093809523809524,1,0,2,6,Winter,Bags
21929,2011-02-14,240.0,464.05,2.8364285714285713,1,0,2,7,Winter,Bags
21929,2011-02-21,116.0,293.77,3.0819047619047617,1,0,2,8,Winter,Bags
21929,2011-02-28,206.0,380.41999999999996,2.1254761904761907,1,0,2,9,Winter,Bags
21929,2011-03-07,382.0,795.44,3.042857142857143,1,0,3,10,Spring,Bags
21929,2011-03-14,498.0,929.91,3.2964285714285713,1,0,3,11,Spring,Bags
21929,2011-03-21,430.0,812.44,2.173928571428571,1,0,3,12,Spring,Bags
21929,2011-03-28,372.0,1281.7800000000002,2.3649999999999998,0,0,3,13,Spring,Bags
21929,2011-04-04,214.0,460.85999999999996,2.5074285714285716,0,0,4,14,Spring,Bags
21929,2011-04-11,125.0,313.42,2.622380952380953,0,0,4,15,Spring,Bags
