date,sku_id,units_sold,revenue,unit_price,promo_flag
2011-08-25,20719,20.0,17.0,0.85,0
2011-08-26,20719,43.0,73.58,1.3866666666666667,0
2011-08-27,20719,0.0,0.0,1.3866666666666667,0
2011-08-28,20719,0.0,0.0,1.3866666666666667,0
2011-08-29,20719,0.0,0.0,1.3866666666666667,0
2011-08-30,20719,32.0,69.59,1.73375,0
2011-08-31,20719,22.0,20.259999999999998,1.11,0
2011-09-01,20719,0.0,0.0,1.11,0
2011-09-02,20719,72.0,117.19999999999999,1.484,0
2011-09-03,20719,0.0,0.0,1.484,0
2011-09-04,20719,3.0,2.55,0.85,1
2011-09-05,20719,24.0,20.4,0.85,1
2011-09-06,20719,32.0,78.72,2.46,0
2011-09-07,20719,8.0,9.14,1.3699999999999999,0
2011-09-08,20719,48.0,44.7,1.0059999999999998,0
2011-09-09,20719,44.0,90.48,1.6466666666666665,0
2011-09-10,20719,0.0,0.0,1.6466666666666665,0
2011-09-11,20719,1.0,0.85,0.85,1
2011-09-12,20719,6.0,5.1,0.85,1
2011-09-13,20719,46.0,87.39999999999999,1.655,0
2011-09-14,20719,102.0,75.26,1.1749999999999998,0
2011-09-15,20719,6.0,5.88,1.24,0
2011-09-16,20719,43.0,73.58,1.3866666666666667,0
2011-09-17,20719,0.0,0.0,1.3866666666666667,0
2011-09-18,20719,33.0,28.05,0.85,1
2011-09-19,20719,225.0,165.25,0.8175,1
2011-09-20,20719,16.0,39.36,2.46,0
2011-09-21,20719,19.0,23.169999999999998,1.4739999999999998,0
2011-09-22,20719,120.0,89.0,0.8066666666666666,1
2011-09-23,20719,86.0,110.81,1.3783333333333332,0
2011-09-24,20719,0.0,0.0,1.3783333333333332,0
2011-09-25,20719,0.0,0.0,1.3783333333333332,0
2011-09-26,20719,0.0,0.0,0.85,1
2011-09-27,20719,35.0,70.0,1.655,0
2011-09-28,20719,52.0,41.86,1.0125,1
2011-09-29,20719,1.0,4.230000000000001,1.0125,1
2011-09-30,20719,1.0,1.63,1.63,0
2011-10-01,20719,0.0,0.0,1.63,0
2011-10-02,20719,7.0,5.949999999999999,0.85,1
2011-10-03,20719,36.0,35.28,1.24,0
2011-10-04,20719,60.0,131.5,1.655,0
2011-10-05,20719,2.0,2.48,1.24,0
2011-10-06,20719,21.0,18.63,1.24,0
2011-10-07,20719,57.0,88.7,1.1720000000000002,0
2011-10-08,20719,0.0,0.0,1.1720000000000002,0
2011-10-09,20719,3.0,2.55,0.85,1
2011-10-10,20719,25.0,24.369999999999997,1.045,1
2011-10-11,20719,88.0,119.88,1.1183333333333334,0
2011-10-12,20719,2.0,3.26,1.63,0
2011-10-13,20719,30.0,28.619999999999997,1.045,1
2011-10-14,20719,54.0,100.64,1.655,0
2011-10-15,20719,0.0,0.0,1.655,0
2011-10-16,20719,0.0,0.0,1.655,0
2011-10-17,20719,53.0,47.39,1.162,0
2011-10-18,20719,78.0,140.31,1.2483333333333333,0
2011-10-19,20719,21.0,22.53,1.11,1
2011-10-20,20719,120.0,89.0,0.8066666666666666,1
2011-10-21,20719,35.0,86.1,2.46,0
2011-10-22,20719,0.0,0.0,2.46,0
2011-10-23,20719,4.0,3.4,0.85,1
2011-10-24,20719,17.0,19.13,1.318,0
2011-10-25,20719,45.0,90.44999999999999,1.6466666666666665,0
2011-10-26,20719,18.0,15.3,0.85,1
2011-10-27,20719,110.0,80.5,0.7849999999999999,1
2011-10-28,20719,29.0,55.24,1.655,0
2011-10-29,20719,0.0,0.0,1.655,0
2011-10-30,20719,25.0,21.25,0.85,1
2011-10-31,20719,46.0,76.81,1.4475,0
2011-11-01,20719,14.0,11.9,0.85,1
2011-11-02,20719,7.0,11.41,1.63,0
2011-11-03,20719,1.0,1.63,1.63,0
2011-11-04,20719,53.0,111.79,1.6466666666666665,0
2011-11-05,20719,0.0,0.0,1.6466666666666665,0
2011-11-06,20719,24.0,20.4,0.85,1
2011-11-07,20719,0.0,0.0,0.85,1
2011-11-08,20719,68.0,99.61,1.3028571428571427,0
2011-11-09,20719,21.0,18.63,1.11,1
2011-11-10,20719,25.0,22.029999999999998,1.006,1
2011-11-11,20719,79.0,153.83999999999997,1.5083333333333335,0
2011-11-12,20719,0.0,0.0,1.5083333333333335,0
2011-11-13,20719,20.0,17.0,0.85,1
2011-11-14,20719,15.0,16.65,1.3699999999999999,0
2011-11-15,20719,44.0,83.84,1.6425,0
2011-11-16,20719,42.0,43.5,1.162,1
2011-11-17,20719,13.0,13.39,1.24,0
2011-11-18,20719,119.0,221.7,1.3279999999999998,0
2011-11-19,20719,0.0,0.0,1.3279999999999998,0
2011-11-20,20719,66.0,56.1,0.85,1
2011-11-21,20719,0.0,0.0,0.7849999999999999,1
2011-11-22,20719,123.0,185.73,1.3028571428571427,1
2011-11-23,20719,3.0,3.33,1.24,1
2011-11-24,20719,8.0,10.7,1.24,1
2011-11-25,20719,81.0,161.25,1.484,1
2011-11-26,20719,0.0,0.0,1.484,1
2011-11-27,20719,24.0,59.04,2.46,1
2011-11-28,20719,44.0,47.54,1.24,1
2011-11-29,20719,63.0,129.85,1.484,1
2011-11-30,20719,59.0,118.5,1.2483333333333333,1
2011-12-01,20719,26.0,24.44,1.11,1
2011-12-02,20719,53.0,129.55,2.045,1
2011-12-03,20719,0.0,0.0,2.045,1
2011-12-04,20719,82.0,185.62,1.655,1
2011-12-05,20719,6.0,7.4399999999999995,1.3699999999999999,1
2011-12-06,20719,77.0,141.12,1.2525,1
2011-12-07,20719,140.0,106.0,0.8175,1
2011-12-08,20719,95.0,175.58999999999997,1.3028571428571427,1
2011-12-09,20719,40.0,92.58999999999999,2.045,1
2009-12-01,20723,30.0,25.5,0.85,1
2009-12-02,20723,30.0,32.3,1.0625,1
2009-12-03,20723,5.0,6.8,1.275,1
2009-12-04,20723,31.0,27.2,1.0625,1
2009-12-05,20723,10.0,8.5,0.85,1
2009-12-06,20723,0.0,0.0,0.85,1
2009-12-07,20723,113.0,86.45,1.03,1
2009-12-08,20723,128.0,96.65,0.9700000000000001,1
2009-12-09,20723,5.0,8.5,1.7,1
2009-12-10,20723,4.0,6.8,1.7,1
2009-12-11,20723,0.0,0.0,1.7,1
2009-12-12,20723,0.0,0.0,1.7,1
2009-12-13,20723,0.0,0.0,1.7,1
2009-12-14,20723,8.0,12.75,1.53,1
2009-12-15,20723,11.0,10.2,1.275,1
2009-12-16,20723,41.0,35.7,1.0625,1
2009-12-17,20723,5.0,4.25,0.85,1
2009-12-18,20723,22.0,19.55,1.0625,1
2009-12-19,20723,0.0,0.0,1.0625,0
2009-12-20,20723,2.0,1.7,0.85,1
2009-12-21,20723,0.0,0.0,0.85,1
2009-12-22,20723,5.0,7.6499999999999995,1.4875,0
2009-12-23,20723,20.0,17.0,0.85,1
2009-12-24,20723,0.0,0.0,0.85,1
2009-12-25,20723,0.0,0.0,0.85,1
2009-12-26,20723,0.0,0.0,0.85,1
2009-12-27,20723,0.0,0.0,0.85,1
2009-12-28,20723,0.0,0.0,0.85,1
2009-12-29,20723,0.0,0.0,0.85,1
2009-12-30,20723,0.0,0.0,0.85,1
2009-12-31,20723,0.0,0.0,0.85,0
2010-01-01,20723,0.0,0.0,0.85,1
2010-01-02,20723,0.0,0.0,0.85,1
2010-01-03,20723,0.0,0.0,0.85,1
2010-01-04,20723,1.0,0.85,0.85,1
2010-01-05,20723,0.0,0.0,0.85,1
2010-01-06,20723,0.0,0.0,0.85,1
2010-01-07,20723,10.0,8.5,0.85,1
2010-01-08,20723,30.0,25.5,0.85,1
2010-01-09,20723,0.0,0.0,0.85,1
2010-01-10,20723,0.0,0.0,0.85,1
2010-01-11,20723,2.0,3.36,1.68,1
2010-01-12,20723,22.0,19.51,1.1199999999999999,1
2010-01-13,20723,100.0,72.0,0.72,1
2010-01-14,20723,13.0,13.48,1.4575,1
2010-01-15,20723,0.0,0.0,1.4575,1
2010-01-16,20723,0.0,0.0,1.4575,0
2010-01-17,20723,20.0,17.0,0.85,0
2010-01-18,20723,21.0,18.66,1.1199999999999999,0
2010-01-19,20723,1.0,1.66,1.66,0
2010-01-20,20723,0.0,0.0,1.66,0
2010-01-21,20723,0.0,0.0,1.66,0
2010-01-22,20723,10.0,8.5,0.85,0
2010-01-23,20723,0.0,0.0,0.85,0
2010-01-24,20723,10.0,8.5,0.85,0
2010-01-25,20723,22.0,19.509999999999998,1.0525,0
2010-01-26,20723,112.0,83.82,1.0766666666666667,0
2010-01-27,20723,30.0,25.5,0.85,0
2010-01-28,20723,26.0,22.099999999999998,0.85,0
2010-01-29,20723,11.0,10.16,1.255,0
2010-01-30,20723,0.0,0.0,1.255,0
2010-01-31,20723,0.0,0.0,1.255,0
2010-02-01,20723,2.0,1.7,0.85,1
2010-02-02,20723,12.0,10.2,0.85,1
2010-02-03,20723,0.0,0.0,0.85,1
2010-02-04,20723,10.0,8.5,0.85,1
2010-02-05,20723,22.0,16.099999999999998,0.7849999999999999,1
2010-02-06,20723,0.0,0.0,0.7849999999999999,1
2010-02-07,20723,0.0,0.0,0.7849999999999999,1
2010-02-08,20723,30.0,25.5,0.85,0
2010-02-09,20723,10.0,8.5,0.85,0
2010-02-10,20723,0.0,0.0,0.85,0
2010-02-11,20723,0.0,0.0,0.85,0
2010-02-12,20723,0.0,0.0,0.85,0
2010-02-13,20723,0.0,0.0,0.85,0
2010-02-14,20723,11.0,9.35,0.85,0
2010-02-15,20723,10.0,8.5,0.85,0
2010-02-16,20723,101.0,73.66,1.19,0
2010-02-17,20723,10.0,8.5,0.85,0
2010-02-18,20723,0.0,0.0,0.85,0
2010-02-19,20723,15.0,16.8,1.5249999999999997,0
2010-02-20,20723,0.0,0.0,1.5249999999999997,0
2010-02-21,20723,0.0,0.0,1.5249999999999997,0
2010-02-22,20723,4.0,3.4,0.85,0
2010-02-23,20723,11.0,10.16,1.255,0
2010-02-24,20723,20.0,17.0,0.85,0
2010-02-25,20723,56.0,43.209999999999994,0.986,0
2010-02-26,20723,20.0,17.0,0.85,0
2010-02-27,20723,0.0,0.0,0.85,0
2010-02-28,20723,0.0,0.0,0.85,0
2010-03-01,20723,26.0,22.1,0.85,0
2010-03-02,20723,0.0,0.0,0.85,0
2010-03-03,20723,20.0,17.0,0.85,0
2010-03-04,20723,1.0,1.66,1.66,0
2010-03-05,20723,20.0,17.0,0.85,0
2010-03-06,20723,0.0,0.0,0.85,0
2010-03-07,20723,10.0,8.5,0.85,0
2010-03-08,20723,23.0,21.98,1.4575,0
2010-03-09,20723,30.0,25.5,0.85,0
2010-03-10,20723,0.0,0.0,0.85,0
2010-03-11,20723,12.0,8.899999999999999,0.7849999999999999,0
2010-03-12,20723,21.0,18.66,1.1199999999999999,0
2010-03-13,20723,0.0,0.0,1.1199999999999999,0
2010-03-14,20723,3.0,2.55,0.85,0
2010-03-15,20723,0.0,0.0,0.85,0
2010-03-16,20723,12.0,11.01,1.1199999999999999,0
2010-03-17,20723,21.0,17.85,0.85,0
2010-03-18,20723,52.0,44.2,0.85,0
2010-03-19,20723,122.0,92.32,1.02,0
2010-03-20,20723,0.0,0.0,1.02,0
2010-03-21,20723,11.0,9.35,0.85,0
2010-03-22,20723,0.0,0.0,0.85,0
2010-03-23,20723,10.0,8.5,0.85,0
2010-03-24,20723,13.0,11.05,0.85,0
2010-03-25,20723,23.0,21.169999999999998,1.0525,0
2010-03-26,20723,122.0,90.7,0.8175,0
2010-03-27,20723,0.0,0.0,0.8175,0
2010-03-28,20723,0.0,0.0,0.8175,0
2010-03-29,20723,19.0,19.39,1.174,0
2010-03-30,20723,61.0,48.76,1.02,0
2010-03-31,20723,0.0,0.0,1.02,0
2010-04-01,20723,140.0,106.0,0.8175,0
2010-04-02,20723,0.0,0.0,0.8175,0
2010-04-03,20723,0.0,0.0,0.8175,0
2010-04-04,20723,0.0,0.0,0.8175,0
2010-04-05,20723,0.0,0.0,0.8175,0
2010-04-06,20723,30.0,25.5,0.85,0
2010-04-07,20723,10.0,8.5,0.85,0
2010-04-08,20723,133.0,100.86,0.986,0
2010-04-09,20723,11.0,10.16,1.255,0
2010-04-10,20723,0.0,0.0,1.255,0
2010-04-11,20723,10.0,8.5,0.85,0
2010-04-12,20723,10.0,8.5,0.85,0
2010-04-13,20723,14.0,11.9,0.85,0
2010-04-14,20723,10.0,8.5,0.85,0
2010-04-15,20723,40.0,34.0,0.85,0
2010-04-16,20723,0.0,0.0,0.85,0
2010-04-17,20723,0.0,0.0,0.85,0
2010-04-18,20723,28.0,23.8,0.85,0
2010-04-19,20723,9.0,10.079999999999998,1.4575,0
2010-04-20,20723,4.0,6.64,1.66,0
2010-04-21,20723,40.0,34.0,0.85,0
2010-04-22,20723,20.0,17.0,0.85,0
2010-04-23,20723,10.0,8.5,0.85,0
2010-04-24,20723,0.0,0.0,0.85,0
2010-04-25,20723,20.0,17.0,0.85,0
2010-04-26,20723,10.0,8.5,0.85,0
2010-04-27,20723,54.0,52.379999999999995,1.012,0
2010-04-28,20723,30.0,25.5,0.85,0
2010-04-29,20723,126.0,94.10000000000001,0.8240000000000001,0
2010-04-30,20723,20.0,17.0,0.85,0
2010-05-01,20723,0.0,0.0,0.85,0
2010-05-02,20723,20.0,17.0,0.85,0
2010-05-03,20723,0.0,0.0,0.85,0
2010-05-04,20723,171.0,133.16,0.9633333333333334,0
2010-05-05,20723,22.0,20.32,1.1199999999999999,0
2010-05-06,20723,267.0,195.26,0.96,0
2010-05-07,20723,50.0,37.3,0.7849999999999999,0
2010-05-08,20723,0.0,0.0,0.7849999999999999,0
2010-05-09,20723,6.0,5.1,0.85,0
2010-05-10,20723,11.0,9.35,0.85,0
2010-05-11,20723,24.0,20.4,0.85,0
2010-05-12,20723,1.0,1.66,1.66,0
2010-05-13,20723,2.0,1.7,0.85,0
2010-05-14,20723,1.0,1.66,1.66,0
2010-05-15,20723,0.0,0.0,1.66,0
2010-05-16,20723,56.0,47.6,0.85,0
2010-05-17,20723,32.0,28.82,1.0525,0
2010-05-18,20723,0.0,0.0,1.0525,0
2010-05-19,20723,46.0,39.1,0.85,0
2010-05-20,20723,133.0,100.05,0.8240000000000001,0
2010-05-21,20723,2.0,1.7,0.85,0
2010-05-22,20723,0.0,0.0,0.85,0
2010-05-23,20723,127.0,94.95,0.8240000000000001,0
2010-05-24,20723,54.0,44.11,0.9285714285714286,0
2010-05-25,20723,51.0,44.16,1.012,0
2010-05-26,20723,35.0,41.9,1.5250000000000001,0
2010-05-27,20723,26.0,22.1,0.85,0
2010-05-28,20723,21.0,17.85,0.85,0
2010-05-29,20723,0.0,0.0,0.85,0
2010-05-30,20723,0.0,0.0,0.85,0
2010-05-31,20723,0.0,0.0,0.85,0
2010-06-01,20723,11.0,10.16,1.255,0
2010-06-02,20723,10.0,8.5,0.85,0
2010-06-03,20723,23.0,20.36,1.0525,0
2010-06-04,20723,17.0,28.22,1.66,0
2010-06-05,20723,0.0,0.0,1.66,0
2010-06-06,20723,20.0,17.0,0.85,0
2010-06-07,20723,35.0,29.75,0.85,0
2010-06-08,20723,32.0,27.2,0.85,0
2010-06-09,20723,22.0,18.7,0.85,0
2010-06-10,20723,31.0,26.35,0.85,0
2010-06-11,20723,52.0,47.91,1.2225,0
2010-06-12,20723,0.0,0.0,1.2225,0
2010-06-13,20723,2.0,1.7,0.85,0
2010-06-14,20723,26.0,25.34,1.174,0
2010-06-15,20723,54.0,45.9,0.85,0
2010-06-16,20723,36.0,38.699999999999996,1.0525,0
2010-06-17,20723,13.0,10.85,0.7833333333333333,0
2010-06-18,20723,20.0,14.9,0.745,1
2010-06-19,20723,0.0,0.0,0.745,1
2010-06-20,20723,0.0,0.0,0.745,1
2010-06-21,20723,5.0,4.25,0.85,0
2010-06-22,20723,3.0,4.9799999999999995,1.66,0
2010-06-23,20723,42.0,36.51,1.012,0
2010-06-24,20723,0.0,0.0,1.012,0
2010-06-25,20723,17.0,16.07,1.1199999999999999,0
2010-06-26,20723,0.0,0.0,1.1199999999999999,0
2010-06-27,20723,1.0,0.85,0.85,0
2010-06-28,20723,99.0,82.85,0.83375,0
2010-06-29,20723,82.0,71.32,1.012,0
2010-06-30,20723,15.0,14.37,1.1199999999999999,0
2010-07-01,20723,5.0,4.25,0.85,1
2010-07-02,20723,12.0,10.2,0.85,1
2010-07-03,20723,0.0,0.0,0.85,1
2010-07-04,20723,0.0,0.0,0.85,1
2010-07-05,20723,2.0,3.32,1.66,1
2010-07-06,20723,61.0,52.66,1.1199999999999999,1
2010-07-07,20723,6.0,9.959999999999999,1.66,1
2010-07-08,20723,5.0,4.25,0.85,1
2010-07-09,20723,20.0,17.0,0.85,1
2010-07-10,20723,0.0,0.0,0.85,1
2010-07-11,20723,10.0,8.5,0.85,1
2010-07-12,20723,5.0,5.06,1.255,1
2010-07-13,20723,13.0,12.67,1.1199999999999999,1
2010-07-14,20723,201.0,145.66,1.19,1
2010-07-15,20723,43.0,33.95,0.8066666666666666,1
2010-07-16,20723,1.0,1.66,1.66,1
2010-07-17,20723,0.0,0.0,1.66,1
2010-07-18,20723,0.0,0.0,0.85,1
2010-07-19,20723,30.0,25.5,0.85,1
2010-07-20,20723,20.0,17.0,0.85,1
2010-07-21,20723,50.0,42.5,0.85,1
2010-07-22,20723,71.0,60.35,0.85,1
2010-07-23,20723,20.0,17.0,0.85,1
2010-07-24,20723,0.0,0.0,0.85,1
2010-07-25,20723,10.0,8.5,0.85,1
2010-07-26,20723,22.0,20.32,1.0525,1
2010-07-27,20723,10.0,8.5,0.85,1
2010-07-28,20723,10.0,8.5,0.85,1
2010-07-29,20723,20.0,17.0,0.85,1
2010-07-30,20723,210.0,152.5,0.7849999999999999,1
2010-07-31,20723,0.0,0.0,0.7849999999999999,1
2010-08-01,20723,10.0,8.5,0.85,0
2010-08-02,20723,30.0,25.5,0.85,0
2010-08-03,20723,10.0,8.5,0.85,0
2010-08-04,20723,53.0,54.769999999999996,1.012,0
2010-08-05,20723,102.0,73.7,0.7849999999999999,0
2010-08-06,20723,0.0,0.0,0.7849999999999999,0
2010-08-07,20723,0.0,0.0,0.7849999999999999,0
2010-08-08,20723,40.0,34.0,0.85,0
2010-08-09,20723,24.0,20.4,0.85,0
2010-08-10,20723,41.0,35.66,1.0525,0
2010-08-11,20723,1.0,1.66,1.66,0
2010-08-12,20723,27.0,22.95,0.85,0
2010-08-13,20723,175.0,420.99,2.0357142857142856,0
2010-08-14,20723,0.0,0.0,2.0357142857142856,0
2010-08-15,20723,11.0,9.35,0.85,0
2010-08-16,20723,0.0,0.0,0.85,0
2010-08-17,20723,9.0,7.65,0.85,0
2010-08-18,20723,12.0,10.2,0.85,0
2010-08-19,20723,22.0,18.7,0.85,0
2010-08-20,20723,21.0,18.66,1.255,0
2010-08-21,20723,0.0,0.0,1.255,0
2010-08-22,20723,0.0,0.0,1.255,0
2010-08-23,20723,10.0,9.44,1.0766666666666667,0
2010-08-24,20723,20.0,17.0,0.85,0
2010-08-25,20723,0.0,0.0,0.85,0
2010-08-26,20723,15.0,12.75,0.85,0
2010-08-27,20723,10.0,8.5,0.85,0
2010-08-28,20723,0.0,0.0,0.85,0
2010-08-29,20723,0.0,0.0,0.85,0
2010-08-30,20723,0.0,0.0,0.85,0
2010-08-31,20723,53.0,98.16999999999999,1.4033333333333333,0
2010-09-01,20723,11.0,10.16,1.255,0
2010-09-02,20723,46.0,55.49999999999999,1.3439999999999999,0
2010-09-03,20723,30.0,25.5,0.85,0
2010-09-04,20723,0.0,0.0,0.85,0
2010-09-05,20723,2.0,1.7,0.85,0
2010-09-06,20723,18.0,18.54,1.255,0
2010-09-07,20723,2.0,3.32,1.66,0
2010-09-08,20723,11.0,10.16,1.255,0
2010-09-09,20723,40.0,34.0,0.85,0
2010-09-10,20723,2.0,2.51,1.255,0
2010-09-11,20723,0.0,0.0,1.255,0
2010-09-12,20723,0.0,0.0,1.255,0
2010-09-13,20723,14.0,11.9,0.85,0
2010-09-14,20723,20.0,17.0,0.85,0
2010-09-15,20723,42.0,37.32,1.0525,0
2010-09-16,20723,0.0,0.0,0.85,1
2010-09-17,20723,11.0,10.16,1.255,0
2010-09-18,20723,0.0,0.0,1.255,0
2010-09-19,20723,2.0,1.7,0.85,0
2010-09-20,20723,103.0,75.36,1.02,0
2010-09-21,20723,57.0,93.27,1.4033333333333333,0
2010-09-22,20723,10.0,8.5,0.85,0
2010-09-23,20723,18.0,15.299999999999999,0.85,0
2010-09-24,20723,2.0,1.7,0.85,0
2010-09-25,20723,0.0,0.0,0.85,0
2010-09-26,20723,9.0,7.65,0.85,0
2010-09-27,20723,10.0,8.5,0.85,0
2010-09-28,20723,20.0,17.0,0.85,0
2010-09-29,20723,18.0,16.919999999999998,1.1199999999999999,0
2010-09-30,20723,28.0,70.28,2.51,0
2010-10-01,20723,70.0,59.5,0.85,0
2010-10-02,20723,0.0,0.0,0.85,0
2010-10-03,20723,6.0,5.1,0.85,0
2010-10-04,20723,21.0,18.66,1.1199999999999999,0
2010-10-05,20723,30.0,22.9,0.7849999999999999,0
2010-10-06,20723,0.0,0.0,0.7849999999999999,0
2010-10-07,20723,1.0,1.66,1.66,0
2010-10-08,20723,22.0,52.709999999999994,1.6733333333333331,0
2010-10-09,20723,0.0,0.0,1.6733333333333331,0
2010-10-10,20723,20.0,17.0,0.85,0
2010-10-11,20723,110.0,80.5,0.7849999999999999,0
2010-10-12,20723,27.0,23.759999999999998,1.1199999999999999,0
2010-10-13,20723,120.0,89.0,0.8066666666666666,0
2010-10-14,20723,0.0,0.0,0.8066666666666666,0
2010-10-15,20723,142.0,144.22,1.2325,0
2010-10-16,20723,0.0,0.0,1.2325,0
2010-10-17,20723,3.0,2.55,0.85,0
2010-10-18,20723,21.0,18.66,1.255,0
2010-10-19,20723,10.0,8.5,0.85,0
2010-10-20,20723,0.0,0.0,0.85,0
2010-10-21,20723,4.0,3.4,0.85,0
2010-10-22,20723,17.0,42.669999999999995,2.51,0
2010-10-23,20723,0.0,0.0,2.51,0
2010-10-24,20723,10.0,8.5,0.85,0
2010-10-25,20723,10.0,8.5,0.85,0
2010-10-26,20723,56.0,44.51,0.9633333333333333,0
2010-10-27,20723,21.0,18.66,1.012,0
2010-10-28,20723,0.0,0.0,1.012,0
2010-10-29,20723,32.0,63.72,1.68,0
2010-10-30,20723,0.0,0.0,1.68,0
2010-10-31,20723,0.0,0.0,1.68,0
2010-11-01,20723,1.0,0.85,0.85,1
2010-11-02,20723,10.0,8.5,0.85,1
2010-11-03,20723,27.0,23.759999999999998,1.0525,0
2010-11-04,20723,13.0,11.05,0.85,1
2010-11-05,20723,25.0,25.299999999999997,1.1199999999999999,0
2010-11-06,20723,0.0,0.0,1.1199999999999999,0
2010-11-07,20723,70.0,59.5,0.85,1
2010-11-08,20723,124.0,93.21,0.986,0
2010-11-09,20723,80.0,134.39999999999998,1.4033333333333333,0
2010-11-10,20723,1.0,1.66,1.66,0
2010-11-11,20723,11.0,10.16,1.255,0
2010-11-12,20723,36.0,69.50999999999999,1.67,0
2010-11-13,20723,0.0,0.0,1.67,0
2010-11-14,20723,25.0,21.25,0.85,1
2010-11-15,20723,12.0,11.82,1.255,0
2010-11-16,20723,124.0,113.94,1.435,0
2010-11-17,20723,20.0,17.0,0.85,1
2010-11-18,20723,23.0,21.98,1.255,0
2010-11-19,20723,40.0,62.22,1.265,0
2010-11-20,20723,0.0,0.0,1.265,1
2010-11-21,20723,23.0,19.55,0.85,1
2010-11-22,20723,13.0,12.67,1.1199999999999999,1
2010-11-23,20723,56.0,49.22,1.0525,1
2010-11-24,20723,49.0,120.44,2.085,1
2010-11-25,20723,103.0,76.17,1.0766666666666667,1
2010-11-26,20723,21.0,31.009999999999998,1.6733333333333331,1
2010-11-27,20723,0.0,0.0,1.6733333333333331,1
2010-11-28,20723,0.0,0.0,1.6733333333333331,1
2010-11-29,20723,42.0,55.62,1.68,1
2010-11-30,20723,120.0,89.0,0.8066666666666666,1
2010-12-01,20723,12.0,11.01,1.1199999999999999,1
2010-12-02,20723,1.0,0.85,0.85,1
2010-12-03,20723,5.0,11.7,2.2266666666666666,1
2010-12-04,20723,0.0,0.0,2.2266666666666666,1
2010-12-05,20723,6.0,5.1,0.85,1
2010-12-06,20723,5.0,8.299999999999999,1.66,1
2010-12-07,20723,72.0,161.57,1.8379999999999999,1
2010-12-08,20723,43.0,38.980000000000004,1.0525,1
2010-12-09,20723,1.0,1.66,1.66,1
2010-12-10,20723,50.0,122.94999999999999,1.9433333333333334,1
2010-12-11,20723,0.0,0.0,1.9433333333333334,1
2010-12-12,20723,1.0,0.85,0.85,1
2010-12-13,20723,1.0,1.66,1.66,1
2010-12-14,20723,97.0,208.60999999999999,1.265,1
2010-12-15,20723,7.0,5.949999999999999,0.85,1
2010-12-16,20723,20.0,17.0,0.85,1
2010-12-17,20723,4.0,6.64,1.66,1
2010-12-18,20723,0.0,0.0,1.66,1
2010-12-19,20723,0.0,0.0,1.66,0
2010-12-20,20723,22.0,17.72,1.3466666666666667,1
2010-12-21,20723,80.0,184.2,1.68,0
2010-12-22,20723,0.0,0.0,1.68,0
2010-12-23,20723,3.0,7.529999999999999,2.51,0
2010-12-24,20723,0.0,0.0,2.51,0
2010-12-25,20723,0.0,0.0,2.51,0
2010-12-26,20723,0.0,0.0,2.51,0
2010-12-27,20723,0.0,0.0,2.51,0
2010-12-28,20723,0.0,0.0,2.51,0
2010-12-29,20723,0.0,0.0,2.51,0
2010-12-30,20723,0.0,0.0,2.51,0
2010-12-31,20723,0.0,0.0,2.51,0
2011-01-01,20723,0.0,0.0,2.51,1
2011-01-02,20723,0.0,0.0,2.51,1
2011-01-03,20723,0.0,0.0,2.51,1
2011-01-04,20723,12.0,11.01,1.1199999999999999,1
2011-01-05,20723,2.0,1.7,0.85,1
2011-01-06,20723,40.0,58.89999999999999,1.5139999999999998,1
2011-01-07,20723,101.0,73.66,1.19,1
2011-01-08,20723,0.0,0.0,1.19,1
2011-01-09,20723,0.0,0.0,1.19,1
2011-01-10,20723,12.0,11.82,1.255,1
2011-01-11,20723,36.0,72.50999999999999,1.9399999999999997,1
2011-01-12,20723,0.0,0.0,1.9399999999999997,1
2011-01-13,20723,40.0,34.0,0.85,1
2011-01-14,20723,15.0,36.07,2.045,1
2011-01-15,20723,0.0,0.0,2.045,1
2011-01-16,20723,5.0,4.25,0.85,1
2011-01-17,20723,0.0,0.0,0.85,1
2011-01-18,20723,17.0,40.99,2.045,0
2011-01-19,20723,10.0,8.5,0.85,1
2011-01-20,20723,2.0,3.26,1.63,1
2011-01-21,20723,16.0,38.53,2.045,0
2011-01-22,20723,0.0,0.0,2.045,0
2011-01-23,20723,0.0,0.0,2.045,0
2011-01-24,20723,21.0,18.63,1.24,1
2011-01-25,20723,44.0,59.519999999999996,1.1199999999999999,1
2011-01-26,20723,20.0,17.0,0.85,1
2011-01-27,20723,0.0,0.0,0.85,1
2011-01-28,20723,32.0,46.519999999999996,1.3866666666666667,0
2011-01-29,20723,0.0,0.0,1.3866666666666667,0
2011-01-30,20723,10.0,8.5,0.85,1
2011-01-31,20723,7.0,17.22,2.46,0
2011-02-01,20723,0.0,0.0,2.46,0
2011-02-02,20723,0.0,0.0,2.46,0
2011-02-03,20723,2.0,1.7,0.85,1
2011-02-04,20723,15.0,36.9,2.46,0
2011-02-05,20723,0.0,0.0,2.46,0
2011-02-06,20723,0.0,0.0,2.46,0
2011-02-07,20723,0.0,0.0,2.46,0
2011-02-08,20723,49.0,61.65,1.3279999999999998,1
2011-02-09,20723,10.0,8.5,0.85,1
2011-02-10,20723,0.0,0.0,0.85,1
2011-02-11,20723,58.0,93.55,1.6466666666666665,0
2011-02-12,20723,0.0,0.0,1.6466666666666665,0
2011-02-13,20723,0.0,0.0,1.6466666666666665,0
